kepoi_name,koi_disposition,koi_period,koi_depth,koi_duration,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_score,koi_model_snr,koi_impact
K06356.01,FALSE POSITIVE,24.09002065,6782.2,11.0494,9.39,551.0,21.85,5354.0,4.495,0.804,0.0,252.3,0.946
K06357.01,FALSE POSITIVE,4.4158933,191.1,1.155,1.42,1138.0,395.82,5977.0,4.473,1.022,,5.8,0.1672
K06358.01,CANDIDATE,3.09383466,390.7,1.602,1.36,1006.0,242.11,5327.0,4.631,0.691,,9.9,0.0246
K06359.01,FALSE POSITIVE,2.666961614,7583.4,2.4774,40.68,1469.0,1104.26,6609.0,4.484,0.974,0.0,249.5,1.276
K06360.01,FALSE POSITIVE,15.582794382,52910.0,3.856,14.09,398.0,5.94,3848.0,4.7,0.555,,710.6,0.7419
K06361.01,FALSE POSITIVE,1.529283907,54.8,14.0075,2.26,2550.0,9998.13,6438.0,3.829,2.266,0.775,41.5,0.981
K06362.01,FALSE POSITIVE,2.908454964,64913.0,2.5739,65.9,1152.0,416.75,5631.0,4.518,0.764,,270.8,1.4494
K06363.01,FALSE POSITIVE,1.540396094,55123.0,2.8044,48.81,1576.0,1455.18,5780.0,4.438,1.0,0.0,340.4,1.093
K06364.01,FALSE POSITIVE,1.540395674,70615.0,2.80168,117.33,2850.0,15595.35,7394.0,3.897,2.283,0.0,997.9,1.072
K06365.01,FALSE POSITIVE,2.344138713,110.8,0.4495,2.43,1797.0,2469.65,5313.0,3.835,2.095,0.0,8.6,0.104
K06366.01,FALSE POSITIVE,0.9184939,60.6,2.44,0.97,2207.0,5611.59,6444.0,4.376,1.2,,13.2,0.5909
K06367.01,FALSE POSITIVE,1.341078755,112150.0,3.86492,41.8,1968.0,3533.56,6368.0,4.323,1.225,0.001,1829.3,0.309
K06368.01,CANDIDATE,9.4588054,270.0,3.66,1.78,943.0,187.04,6247.0,4.433,1.066,1.0,8.6,0.365
K06369.01,FALSE POSITIVE,25.9534494,528.9,6.001,2.06,554.0,22.3,5591.0,4.559,0.86,,10.5,0.6188
K06370.01,FALSE POSITIVE,3.49550335,60.9,3.799,0.66,1081.0,322.8,5582.0,4.551,0.85,,9.6,0.0843
K06371.01,FALSE POSITIVE,25.95193721,399170.0,15.9897,123.34,904.0,157.59,6569.0,4.008,1.729,0.0,915.3,0.51
K06372.01,CANDIDATE,71.008017,170.2,5.395,1.11,419.0,7.27,5847.0,4.526,0.849,,6.6,0.1788
K06373.01,FALSE POSITIVE,31.024312216,97218.0,7.63549,61.24,645.0,40.82,6021.0,4.324,1.137,,4950.8,1.0102
K06374.01,FALSE POSITIVE,0.634131057,27.1,2.851,0.58,2488.0,9062.53,6428.0,4.345,1.109,,11.7,0.0891
K06375.01,CANDIDATE,2.90805147,103.1,2.812,0.97,1220.0,523.63,5889.0,4.543,0.869,0.999,8.3,0.771
K06376.01,FALSE POSITIVE,1.992098765,71044.0,4.04351,47.17,1436.0,1006.31,6024.0,4.523,0.9,,1637.2,1.0797
K06377.01,FALSE POSITIVE,4.318726936,59429.0,2.67349,29.74,1091.0,334.31,5896.0,4.518,0.916,0.0,394.4,0.867
K06378.01,FALSE POSITIVE,3.22598684,,1.67,,,,,,,,,
K06379.01,FALSE POSITIVE,76.4533225,9602.0,5.2683,25.94,291.0,1.7,4831.0,4.713,0.54,,163.4,1.3163
K06380.01,FALSE POSITIVE,7.698430703,50773.0,5.46623,42.82,881.0,142.15,5778.0,4.503,0.881,,1217.3,1.113
K06381.01,FALSE POSITIVE,0.504296702,5995.4,1.4145,50.41,2694.0,12445.73,6140.0,4.243,1.187,,231.8,1.2942
K06382.01,FALSE POSITIVE,5.194256813,38851.0,7.25775,41.77,1546.0,1349.96,6100.0,3.895,2.086,0.0,2390.4,0.378
K06383.01,FALSE POSITIVE,61.422522878,341950.0,3.76794,40.92,325.0,2.63,4858.0,4.688,0.612,,1587.5,0.5627
K06384.01,CANDIDATE,566.28176,1200.0,20.39,2.79,203.0,0.4,5829.0,4.575,0.802,,8.9,0.2065
K06385.01,FALSE POSITIVE,9.761172507,205870.0,11.4007,95.58,1325.0,729.48,6468.0,3.893,2.048,0.0,3150.9,0.343
K06386.01,FALSE POSITIVE,2.756535731,3727.4,1.5931,1495.41,1580.0,1472.73,5496.0,4.02,1.669,,110.5,9.1528
K06387.01,FALSE POSITIVE,13.99585548,19716.0,5.0255,9741.71,1202.0,493.55,5638.0,3.597,2.703,,127.3,33.8738
K06388.01,FALSE POSITIVE,4.320850062,75927.0,4.26661,59.16,1221.0,524.62,6098.0,4.384,1.083,0.0,1691.5,1.087
K06389.01,FALSE POSITIVE,8.6532765,122.9,2.913,0.89,791.0,92.61,5611.0,4.563,0.799,,9.4,0.3538
K06390.01,FALSE POSITIVE,5.197420145,91307.0,6.78534,81.49,1416.0,949.86,6248.0,4.05,1.528,0.0,4262.1,1.025
K06391.01,FALSE POSITIVE,2.183517999,1321.6,4.2703,4633.66,9791.0,2169685.72,3198.0,0.047,162.725,0.0,147.7,1.214
K06392.01,FALSE POSITIVE,383.61248,619.3,12.263,2.3,248.0,0.9,6011.0,4.522,0.902,,10.2,0.4658
K06393.01,FALSE POSITIVE,1.945913668,10491.0,2.8845,38.35,1418.0,955.56,5967.0,4.516,0.83,,369.4,1.2966
K06394.01,FALSE POSITIVE,3.684337796,125.8,3.2,209.93,2471.0,8809.12,9589.0,4.152,2.095,,69.7,1.9114
K06395.01,CANDIDATE,11.257808534,658240.0,23.7236,20004.7,1272.0,617.93,6915.0,4.012,1.875,,2074.3,97.4648
K06396.01,FALSE POSITIVE,21.858963291,117110.0,6.32492,114.63,925.0,172.73,5923.0,3.904,2.06,0.0,2951.2,0.969
K06397.01,FALSE POSITIVE,1.461270059,3348.7,16.467,26.29,1253.0,583.36,5226.0,4.651,0.674,0.0,131.0,1.288
K06398.01,FALSE POSITIVE,9.4022333,316.0,2.79,23.61,2309.0,6719.57,4597.0,2.42,13.874,0.0,9.8,0.019
K06399.01,CANDIDATE,6.76890076,123.1,3.616,1.24,1017.0,253.3,5737.0,4.327,1.125,0.827,10.8,0.15
K06400.01,FALSE POSITIVE,9.543584955,68184.0,3.72007,77.97,1141.0,401.55,5537.0,3.837,1.785,0.0,3442.2,0.985
K06401.01,CANDIDATE,1.96102766,220.3,17.83,9.0,1900.0,3079.5,6613.0,4.241,1.404,,84.6,1.0389
K06402.01,FALSE POSITIVE,1.1611022,122.8,4.77,1.45,2163.0,5175.96,6661.0,4.341,1.29,,22.1,0.3444
K06403.01,FALSE POSITIVE,0.792023257,176.6,3.2604,0.81,1300.0,678.05,4447.0,4.632,0.625,0.0,49.6,0.205
K06404.01,FALSE POSITIVE,10.643744185,443620.0,6.30103,48.21,675.0,49.06,5282.0,4.578,0.694,,4438.0,0.3449
K06405.01,FALSE POSITIVE,1.731805,73.2,2.864,1.09,1636.0,1692.44,5749.0,4.296,1.165,,11.7,0.7586
K06406.01,FALSE POSITIVE,8.65298599,313.8,1.549,1.36,734.0,68.48,5210.0,4.538,0.749,0.0,12.4,0.529
K06407.01,FALSE POSITIVE,1.19561654,8906.0,5.3468,15.42,1987.0,3686.75,5583.0,4.115,1.413,,131.0,0.8521
K06408.01,FALSE POSITIVE,0.55053961,90.0,1.274,3.27,4978.0,145114.58,8092.0,3.725,3.267,,5.5,0.6152
K06409.01,CANDIDATE,19.9310602,97.9,8.48,2.42,960.0,201.01,5500.0,3.775,2.491,,14.2,0.0766
K06410.01,CANDIDATE,2.5346749,327.2,21.486,30.76,1606.0,1574.31,6395.0,4.292,1.174,,106.3,1.2232
K06411.01,FALSE POSITIVE,61.25956798,238500.0,12.2021,55.1,447.0,9.45,5912.0,4.532,0.889,,1740.6,0.734
K06412.01,FALSE POSITIVE,0.872361431,303990.0,3.7831,60.72,2112.0,4703.58,6240.0,4.391,1.048,,1289.6,0.4308
K06413.01,FALSE POSITIVE,374.318792,1541400.0,5.96,243.21,241.0,0.79,5997.0,4.572,0.815,,10.3,0.8507
K06414.01,FALSE POSITIVE,5.627911313,434330.0,7.08223,81.61,1167.0,438.81,6280.0,4.361,1.115,0.0,2890.7,0.464
K06415.01,FALSE POSITIVE,0.62927655,839.5,0.9698,4.64,2102.0,4624.3,5628.0,4.388,0.976,0.0,30.9,0.98
K06416.01,FALSE POSITIVE,1.22578063,105380.0,2.2256,87.37,1700.0,1973.12,5780.0,4.438,1.0,,101.9,1.3374
K06417.01,FALSE POSITIVE,0.751408777,17728.0,2.2924,46.91,1924.0,3241.36,5697.0,4.46,0.903,,270.8,1.3007
K06418.01,FALSE POSITIVE,0.866344198,360.4,2.0317,10.65,3711.0,44837.3,4943.0,3.05,5.62,,54.7,0.395
K06419.01,FALSE POSITIVE,2.24294107,39.4,2.532,0.75,1654.0,1763.55,6082.0,4.195,1.184,0.0,12.1,0.23
K06420.01,FALSE POSITIVE,0.572079631,127790.0,2.27811,29.45,1716.0,2036.56,5233.0,4.625,0.639,0.0,578.2,0.793
K06421.01,FALSE POSITIVE,0.822314545,32.7,3.3374,0.54,1922.0,3227.02,5709.0,4.409,0.938,0.0,3.8,0.447
K06422.01,FALSE POSITIVE,31.00539228,572840.0,3.07771,143.21,682.0,51.25,5023.0,3.9,1.784,,1563.8,0.2934
K06423.01,FALSE POSITIVE,2.18911613,3476.0,5.497,374.82,648.0,41.81,3623.0,4.847,0.41,,16.9,9.3223
K06424.01,FALSE POSITIVE,17.5118796,744.8,5.486,53.68,2246.0,6014.16,4029.0,1.786,20.888,,41.4,0.2066
K06425.01,CANDIDATE,521.10826,244.7,18.36,1.5,231.0,0.68,5942.0,4.432,0.947,,8.7,0.3485
K06426.01,FALSE POSITIVE,41.3705951,5813.7,25.288,50.61,1133.0,389.15,4764.0,2.777,6.883,,150.6,0.0673
K06427.01,FALSE POSITIVE,1.306220168,481370.0,5.14519,83.16,2095.0,4556.14,6600.0,4.238,1.124,0.0,2019.4,0.352
K06428.01,FALSE POSITIVE,631.632,295.1,16.13,1.56,201.0,0.38,5689.0,4.493,0.894,,8.6,0.4544
K06429.01,FALSE POSITIVE,252.1642984,125760.0,23.976,37.95,243.0,0.82,5427.0,4.596,0.751,,1052.6,0.8775
K06430.01,FALSE POSITIVE,2.234160129,10123.0,20.67,40.04,1738.0,2156.64,6616.0,4.329,1.298,,0.5,1.1464
K06431.01,FALSE POSITIVE,22.271197471,180170.0,4.58679,36.56,515.0,16.62,5068.0,4.556,0.73,,3459.8,0.699
K06432.01,FALSE POSITIVE,73.894163068,217980.0,9.49703,39.5,392.0,5.61,5442.0,4.469,0.841,,5276.6,0.2529
K06433.01,FALSE POSITIVE,1.124033872,254890.0,5.6092,99.73,2557.0,10099.16,7141.0,4.202,1.581,,1047.9,0.706
K06434.01,FALSE POSITIVE,2.796660798,2553.1,3.3284,47.97,1661.0,1797.72,6331.0,4.146,1.326,,344.8,1.2755
K06435.01,FALSE POSITIVE,15.28870928,543450.0,5.02449,55.88,509.0,15.84,4464.0,4.577,0.719,,2554.6,0.342
K06436.01,FALSE POSITIVE,1.83592242,30746.0,5.9942,46.3,1501.0,1195.13,5930.0,4.472,0.976,0.001,1378.9,1.189
K06437.01,FALSE POSITIVE,1.154950631,1079.7,3.852,3.62,1096.0,340.77,4254.0,4.634,0.624,,45.3,0.986
K06438.01,FALSE POSITIVE,0.961292561,325530.0,4.64294,92.55,2344.0,7160.97,6300.0,4.188,1.404,0.0,1703.0,0.579
K06439.01,FALSE POSITIVE,63.68194727,343470.0,12.6029,71.65,486.0,13.15,5979.0,4.386,1.054,,1118.2,0.5818
K06441.01,FALSE POSITIVE,9.455586047,115170.0,8.42272,178.47,1972.0,3576.17,7221.0,3.488,4.24,0.0,1876.9,0.791
K06442.01,FALSE POSITIVE,1.246585716,406770.0,4.62051,81.28,1992.0,3709.26,6440.0,4.369,1.183,0.0,2165.3,0.427
K06443.01,FALSE POSITIVE,0.898932836,61.1,2.437,1.51,2489.0,9056.7,5712.0,3.959,1.872,0.0,22.3,0.565
K06444.01,FALSE POSITIVE,3.45423296,149.8,2.965,0.95,743.0,71.74,4186.0,4.662,0.635,0.0,10.2,0.893
K06445.01,FALSE POSITIVE,7.304451735,143630.0,4.09326,59.02,931.0,177.19,6024.0,4.523,0.9,0.0,2096.8,1.013
K06446.01,FALSE POSITIVE,1.181046131,54913.0,2.6826,33.46,1388.0,878.27,5229.0,4.58,0.692,,340.1,1.0881
K06447.01,FALSE POSITIVE,1.121004547,194.7,9.59,17.58,2462.0,8689.59,6705.0,4.145,1.608,,83.1,1.0848
K06447.02,CANDIDATE,91.649983,193.6,10.294,2.27,568.0,24.57,6705.0,4.145,1.608,,8.7,0.2136
K06448.01,FALSE POSITIVE,1.874967748,31526.0,10.0159,378.99,4440.0,91765.97,4588.0,2.232,18.328,0.0,1566.6,0.817
K06449.01,CANDIDATE,29.9315174,353.0,2.53,1.58,517.0,16.9,5551.0,4.57,0.809,,5.6,0.5986
K06450.01,CANDIDATE,0.602277579,34.6,2.38,0.78,2699.0,12545.82,6510.0,4.256,1.228,,26.7,0.7502
K06451.01,FALSE POSITIVE,2.40440112,27.1,5.49,0.42,1172.0,447.52,5433.0,4.55,0.769,0.0,16.7,0.669
K06452.01,FALSE POSITIVE,21.9272939,278.4,5.94,1.57,618.0,34.52,5853.0,4.544,0.868,,11.3,0.7489
K06453.01,FALSE POSITIVE,25.706004183,469810.0,10.9703,68.05,583.0,27.23,5648.0,4.489,0.912,,2853.5,0.4246
K06454.01,CANDIDATE,27.2173855,155.9,3.268,1.34,667.0,46.8,6263.0,4.404,1.019,,6.7,0.6516
K06455.01,FALSE POSITIVE,501.90703,306.9,12.43,1.83,254.0,0.99,6316.0,4.413,1.036,,10.3,0.0805
K06456.01,FALSE POSITIVE,4.426344455,241590.0,6.0392,75.91,1316.0,709.74,6228.0,4.277,1.226,,1103.6,0.723
K06457.01,FALSE POSITIVE,0.957823989,104750.0,3.7162,91.17,2357.0,7297.56,6018.0,4.122,1.64,,581.2,1.0026
K06458.01,FALSE POSITIVE,5.024768971,53046.0,3.82433,42.15,1159.0,425.9,6322.0,4.444,0.989,0.0,696.5,1.038
K06459.01,FALSE POSITIVE,30.960216668,340410.0,15.4308,62.08,527.0,18.3,5291.0,4.423,0.926,0.0,4578.3,0.58
K06460.01,FALSE POSITIVE,2.470283788,193830.0,7.8391,157.82,2657.0,11792.22,7823.0,3.885,2.675,0.0,967.7,0.804
K06461.01,FALSE POSITIVE,1.2351627,72.8,4.773,0.93,1828.0,2638.75,6210.0,4.45,1.033,,13.8,0.6603
K06462.01,FALSE POSITIVE,1.23514326,64.8,4.795,0.8,1741.0,2172.96,5930.0,4.436,0.997,,14.4,0.0012
K06463.01,FALSE POSITIVE,0.89033356,147.2,2.75,22.0,5711.0,251387.46,4981.0,2.437,18.374,,11.2,0.3382
K06464.01,FALSE POSITIVE,20.000242814,13138.0,5.0042,21.57,746.0,73.09,6373.0,4.438,1.047,0.0,796.5,1.004
K06464.02,FALSE POSITIVE,225.66716,342.9,16.6,1.94,331.0,2.82,6363.0,4.444,1.035,,11.7,0.3037
K06464.03,CANDIDATE,541.742985,1038.6,10.47,3.39,248.0,0.9,6373.0,4.438,1.047,0.0,25.9,0.041
K06465.01,FALSE POSITIVE,4.24748886,121.0,3.053,1.01,1079.0,319.94,5807.0,4.524,0.922,0.001,10.0,0.242
K06466.01,FALSE POSITIVE,1.000018535,34.6,1.257,2.58,3229.0,25693.38,5295.0,3.352,4.319,,15.2,0.4378
K06467.01,FALSE POSITIVE,0.878803643,418480.0,2.7148,52.09,1346.0,775.9,4524.0,4.566,0.737,,677.1,0.452
K06468.01,FALSE POSITIVE,1.560158287,241570.0,3.4154,46.83,1224.0,530.79,4926.0,4.548,0.749,,525.7,0.7268
K06469.01,CANDIDATE,34.188302698,118900.0,3.01064,74.09,660.0,44.91,5757.0,4.134,1.345,,3413.9,0.9522
K06470.01,FALSE POSITIVE,8.65303996,497.0,1.091,1.88,764.0,80.51,5301.0,4.528,0.84,0.0,14.7,0.369
K06471.01,FALSE POSITIVE,8.65311903,206.8,1.273,0.85,493.0,13.95,3929.0,4.705,0.55,0.0,8.9,0.701
K06472.01,FALSE POSITIVE,0.796814727,65.2,1.33,2.23,2956.0,18060.53,5039.0,3.465,2.813,,11.9,0.0269
K06473.01,FALSE POSITIVE,26.951231445,87297.0,8.26687,74.71,799.0,96.41,6689.0,4.249,1.393,,2178.5,1.0428
K06474.01,FALSE POSITIVE,18.11208877,116630.0,6.7828,96.62,1068.0,307.27,7323.0,4.167,1.722,0.0,217.7,0.982
K06475.01,CANDIDATE,4.84508835,400.4,1.832,0.81,503.0,15.19,3694.0,4.854,0.4,,12.8,0.2291
K06476.01,FALSE POSITIVE,4.408289742,31346.0,4.0,36.85,952.0,193.95,5491.0,4.587,0.755,,629.1,1.1982
K06477.01,FALSE POSITIVE,8.665259912,1840.6,3.1088,82.42,1378.0,852.84,6071.0,3.796,2.389,0.0,181.4,1.269
K06478.01,FALSE POSITIVE,4.726085856,186020.0,4.39882,41.77,1036.0,272.41,5887.0,4.545,0.866,,1625.8,0.6415
K06479.01,FALSE POSITIVE,8.643551579,71184.0,3.14341,34.46,787.0,90.91,5701.0,4.595,0.758,,1778.3,0.9946
K06480.01,FALSE POSITIVE,1.06100327,95.9,1.675,0.94,1793.0,2443.69,5966.0,4.493,0.961,,9.7,0.0834
K06481.01,FALSE POSITIVE,0.922030438,20099.0,4.4892,54.32,2210.0,5642.15,6505.0,4.381,1.163,,672.6,1.2408
K06482.01,FALSE POSITIVE,611.09299,270.0,15.22,1.53,215.0,0.51,6032.0,4.508,0.929,,12.2,0.2171
K06483.01,CANDIDATE,24.714790536,210060.0,5.07158,66.21,706.0,58.75,6302.0,4.388,1.098,,14860.3,0.7778
K06484.01,CANDIDATE,16.1191449,262.2,3.039,1.34,619.0,34.7,5319.0,4.514,0.783,,8.2,0.6704
K06485.01,FALSE POSITIVE,3.632934702,26282.0,30.08,39.55,2602.0,10830.2,9981.0,4.149,2.165,,202.8,0.8338
K06486.01,FALSE POSITIVE,1.161947482,129900.0,4.46886,68.69,2174.0,5300.4,6225.0,4.204,1.457,0.0,2435.4,0.815
K06487.01,FALSE POSITIVE,0.607191908,17369.0,1.30166,12.44,1759.0,2251.28,5370.0,4.598,0.671,0.0,961.9,0.917
K06488.01,FALSE POSITIVE,1.17430183,64.5,9.587,2.22,3020.0,19656.66,7537.0,4.007,2.145,,13.5,0.9744
K06489.01,CANDIDATE,14.05652256,,2.56,,,,,,,,,
K06490.01,FALSE POSITIVE,15.039464523,66877.0,5.39796,51.71,877.0,139.95,6410.0,4.329,1.178,0.0,1133.5,0.998
K06491.01,FALSE POSITIVE,3.693951035,29762.0,2.2526,513.2,1148.0,411.07,5968.0,4.534,0.881,,207.4,6.1584
K06492.01,FALSE POSITIVE,1.0567627,133.8,9.24,1.03,1634.0,1686.88,5584.0,4.532,0.885,,16.2,0.4429
K06493.01,FALSE POSITIVE,0.787122102,596.8,3.0999,20.76,1655.0,1775.05,5210.0,4.528,0.799,0.0,57.4,1.211
K06494.01,FALSE POSITIVE,2.15045295,169.1,4.453,24.27,4340.0,83894.63,4899.0,2.356,18.92,,25.8,0.3604
K06495.01,FALSE POSITIVE,0.561524348,34.1,3.336,0.43,2050.0,4173.47,5919.0,4.55,0.715,,15.7,0.4172
K06496.01,FALSE POSITIVE,1.78752921,62.9,5.315,5.86,3868.0,52997.01,6286.0,3.056,7.342,0.0,16.0,0.064
K06497.01,FALSE POSITIVE,1.77555333,83.5,14.41,1.26,1786.0,2402.56,6594.0,4.39,1.138,,14.1,0.9299
K06498.01,FALSE POSITIVE,5.462688086,4619.6,3.241,50.61,1024.0,260.14,5929.0,4.479,0.888,,93.8,1.4476
K06499.01,FALSE POSITIVE,3.58966681,421.3,18.534,95.86,2410.0,7969.78,6564.0,3.515,3.837,0.125,102.3,1.209
K06500.01,FALSE POSITIVE,1.37347867,289.9,12.62,4.25,2505.0,9313.26,6877.0,4.028,1.753,,27.2,0.9848
K06501.01,FALSE POSITIVE,1.00962683,31.6,5.126,1.37,2884.0,16358.66,6028.0,3.724,2.412,,20.0,0.2814
K06502.01,FALSE POSITIVE,1.060994733,40618.0,2.6263,65.79,1967.0,3542.31,5433.0,4.154,1.348,,382.9,1.1497
K06503.01,FALSE POSITIVE,2.735152701,283.3,0.1046,3.27,1679.0,1875.08,6333.0,4.198,1.523,0.0,4.7,0.955
K06503.02,FALSE POSITIVE,1.36513839,,1.86,,,,,,,,,
K06504.01,FALSE POSITIVE,1.061008638,420430.0,2.80067,32.78,998.0,234.94,4232.0,4.795,0.452,,1007.7,0.4636
K06505.01,FALSE POSITIVE,1.36840167,,4.58,,,,,,,,,
K06506.01,FALSE POSITIVE,5.8957069,129.7,56.84,32.41,1002.0,238.37,5956.0,4.504,0.934,,24.1,1.3087
K06507.01,FALSE POSITIVE,1.67473779,244.2,4.64,806.15,2895.0,16598.34,7384.0,3.845,2.646,,11.3,3.7811
K06508.01,FALSE POSITIVE,1.039370613,743.6,1.0713,12.6,3320.0,28690.6,6429.0,3.615,3.137,0.0,182.9,0.976
K06509.01,FALSE POSITIVE,2.31169425,38.4,8.689,1.76,3178.0,24113.62,9451.0,3.97,2.679,0.0,16.0,0.628
K06510.01,FALSE POSITIVE,2.072178092,266160.0,4.771,45.68,1202.0,492.97,5511.0,4.622,0.716,,764.1,0.6901
K06511.01,CANDIDATE,27.122801,234.7,5.255,1.46,594.0,29.38,5878.0,4.512,0.945,,8.1,0.3462
K06512.01,FALSE POSITIVE,2.500560859,20.4,7.5902,0.48,1486.0,1149.55,6305.0,4.422,1.052,0.0,4.5,0.104
K06513.01,CANDIDATE,5.62241111,464.1,1.185,1.17,561.0,23.43,3894.0,4.71,0.541,,8.5,0.4026
K06514.01,FALSE POSITIVE,1.25625738,15.2,9.726,1.32,3507.0,35745.58,7450.0,3.68,3.063,,50.1,0.8208
K06515.01,FALSE POSITIVE,21.142458554,73961.0,5.17846,41.68,672.0,48.12,6079.0,4.495,0.945,0.0,3830.9,0.971
K06516.01,CANDIDATE,11.2901559,163.8,10.475,0.88,617.0,34.17,5025.0,4.609,0.657,,8.6,0.6285
K06516.02,CANDIDATE,28.24753303,,13.2,,,,,,,,,
K06517.01,FALSE POSITIVE,0.99519559,13.7,2.293,0.29,1624.0,1642.44,5506.0,4.512,0.782,,7.4,0.0372
K06518.01,CANDIDATE,18.611957751,125120.0,4.23812,65.26,829.0,111.83,6492.0,4.32,1.17,,8729.9,0.9486
K06519.01,FALSE POSITIVE,0.73240662,329.0,4.33,3.65,3191.0,24515.44,7392.0,4.135,1.772,,15.3,0.8618
K06520.01,FALSE POSITIVE,2.954598,337.8,24.79,89.95,2148.0,5028.39,6955.0,3.885,2.161,,18.1,1.3662
K06521.01,FALSE POSITIVE,0.562006231,14.2,3.496,0.58,2978.0,18708.86,6609.0,4.17,1.455,0.0,12.8,0.678
K06522.01,FALSE POSITIVE,3.21559054,202.4,16.261,18.8,1366.0,822.2,6300.0,4.414,1.036,0.0,87.1,1.153
K06523.01,FALSE POSITIVE,1.547426532,532.9,16.1346,3.62,1973.0,3587.69,6612.0,4.303,1.264,0.0,210.1,0.947
K06524.01,FALSE POSITIVE,12.851722103,42519.0,5.71731,47.26,781.0,88.01,5838.0,4.438,0.967,0.0,1537.8,1.15
K06525.01,FALSE POSITIVE,4.2055797,100.5,19.4,1.8,1345.0,773.19,6190.0,4.261,1.259,,71.7,0.9883
K06526.01,CANDIDATE,486.77832,370.8,15.29,9.3,409.0,6.6,5039.0,3.295,4.95,,10.4,0.1737
K06527.01,FALSE POSITIVE,0.530799654,318.5,3.487,2.92,3102.0,21896.26,6534.0,4.128,1.622,,12.5,0.0126
K06528.01,FALSE POSITIVE,0.568187689,6160.0,1.063,11.43,2943.0,17741.94,6751.0,4.233,1.397,,3.2,0.5121
K06529.01,FALSE POSITIVE,1.0094779,440.5,5.53,2.08,1817.0,2573.87,5780.0,4.438,1.0,,4.4,0.0977
K06530.01,FALSE POSITIVE,0.91057795,,2.73,,,,,,,,,
K06531.01,FALSE POSITIVE,1.0429419,412.0,7.22,2.49,1795.0,2448.03,5780.0,4.438,1.0,0.0,40.9,0.922
K06532.01,CANDIDATE,0.813998777,209.3,0.549,1.47,1931.0,3285.52,5705.0,4.424,0.989,,14.2,0.0435
K06533.01,CANDIDATE,6.12650913,73.4,31.412,1.55,1411.0,936.9,6903.0,4.206,1.634,,54.7,0.809
K06534.01,CANDIDATE,0.720605568,131.7,5.03,10.81,3931.0,56448.93,8497.0,4.07,2.211,,22.3,1.0299
K06535.01,FALSE POSITIVE,0.950488941,11.0,2.9592,1.4,4229.0,75637.15,8107.0,3.698,3.385,,18.6,0.9529
K06536.01,FALSE POSITIVE,5.579631021,118320.0,3.38646,90.32,1108.0,356.56,6188.0,4.427,1.022,0.0,1268.7,1.323
K06537.01,FALSE POSITIVE,21.37831102,80571.0,21.7174,97.23,1062.0,300.32,4905.0,3.3,3.484,0.0,852.2,0.257
K06538.01,CANDIDATE,129.839927,218.7,14.324,1.53,385.0,5.22,6133.0,4.427,1.032,,12.1,0.1761
K06539.01,FALSE POSITIVE,0.541396363,181.0,2.384,2.04,3204.0,24909.05,7118.0,4.212,1.489,,20.4,0.0783
K06540.01,FALSE POSITIVE,0.55050827,138.9,1.1771,5.35,3961.0,58180.75,4895.0,3.166,4.61,,25.2,0.2552
K06541.01,FALSE POSITIVE,2.404292938,8248.9,4.471,719.61,4177.0,71976.93,4697.0,2.204,17.032,,479.9,1.2668
K06541.02,FALSE POSITIVE,0.938074461,550.8,1.2801,39.3,5713.0,251840.36,4697.0,2.204,17.032,,40.0,0.2721
K06542.01,CANDIDATE,0.8867443,,3.16,,,,,,,,,
K06543.01,FALSE POSITIVE,0.756511594,63212.0,2.8236,71.01,2549.0,9976.06,6343.0,4.198,1.419,,916.7,1.0803
K06544.01,FALSE POSITIVE,10.845286549,7473.8,4.3876,319.52,1682.0,1893.11,5096.0,3.094,7.023,0.0,416.1,1.307
K06545.01,FALSE POSITIVE,32.4555838,134020.0,7.7203,29.95,392.0,5.55,4869.0,4.71,0.543,,593.8,0.912
K06546.01,CANDIDATE,3.39401963,98.4,2.984,1.03,1306.0,689.16,6181.0,4.431,1.029,0.783,10.0,0.166
K06547.01,FALSE POSITIVE,5.917085496,563290.0,23.7545,75.86,1005.0,241.42,5661.0,4.383,0.987,0.0,1331.5,0.095
K06548.01,FALSE POSITIVE,0.958871144,232350.0,2.74361,45.91,1743.0,2174.51,5530.0,4.425,0.892,0.0,1191.2,0.533
K06549.01,FALSE POSITIVE,0.5402463,1148.0,13.93,6.2,3249.0,26335.17,7296.0,4.249,1.498,,1.6,0.9411
K06550.01,FALSE POSITIVE,1.288046428,32.3,3.637,2.18,2945.0,17822.99,5216.0,3.287,3.871,0.0,20.3,0.219
K06551.01,FALSE POSITIVE,1.516370133,115.9,1.298,1.14,1687.0,1916.36,6140.0,4.455,1.048,,11.2,0.2249
K06552.01,FALSE POSITIVE,8.784575777,262980.0,5.3022,104.57,1555.0,1380.83,8144.0,4.139,1.914,0.0,4761.5,0.5
K06553.01,FALSE POSITIVE,1.949700508,38119.0,4.35014,56.11,1716.0,2048.37,6469.0,4.385,1.193,0.0,2271.0,1.153
K06554.01,FALSE POSITIVE,9.948701373,2749.5,3.2922,29.19,704.0,57.93,5152.0,4.517,0.786,0.0,103.1,1.277
K06555.01,FALSE POSITIVE,3.457078812,315520.0,5.24058,86.12,1603.0,1560.4,6526.0,4.182,1.482,0.0,6009.0,0.317
K06556.01,FALSE POSITIVE,3.735993484,617990.0,17.4877,571.07,2063.0,4283.18,5467.0,3.432,4.055,0.0,1587.7,0.993
